5.2667	2.2467
6.3300	1.0633
7.3767	1.0467
8.3400	0.9633
9.3733	1.0333
10.3900	1.0167
11.4233	1.0333
12.4467	1.0233
13.4467	1.0000
14.4600	1.0133
15.4700	1.0100
16.5100	1.0400
17.5367	1.0267
18.5367	1.0000
19.5433	1.0067
20.5700	1.0267
21.6067	1.0367
22.6400	1.0333
23.6667	1.0267
24.7133	1.0467
25.7400	1.0267
26.7633	1.0233
27.7867	1.0233
28.8133	1.0267
29.8467	1.0333
30.8700	1.0233
31.9133	1.0433
32.9800	1.0667
34.0300	1.0500
35.0933	1.0633
36.1300	1.0367
37.1633	1.0333
38.1900	1.0267
39.2333	1.0433
40.2567	1.0233
41.3000	1.0433
42.3400	1.0400
43.3833	1.0433
44.4367	1.0533
45.4967	1.0600
46.5500	1.0533
47.5867	1.0367
48.6333	1.0467
49.6933	1.0600
50.7667	1.0733
51.8333	1.0667
52.9000	1.0667
53.9500	1.0500
55.0000	1.0500
56.0200	1.0200
57.0900	1.0700
58.1167	1.0267
59.1400	1.0233
60.1900	1.0500
61.2333	1.0433
62.2733	1.0400
63.3200	1.0467
64.3600	1.0400
65.3933	1.0333
66.4433	1.0500
67.4633	1.0200
68.4633	1.0000
69.4767	1.0133
70.4833	1.0067
71.4833	1.0000
72.5267	1.0433
73.5500	1.0233
74.5967	1.0467
75.6033	1.0067
76.6433	1.0400
77.6667	1.0233
78.6900	1.0233
79.7300	1.0400
80.7433	1.0133
81.7733	1.0300
82.8267	1.0533
83.8567	1.0300
84.8900	1.0333
85.9300	1.0400
86.9667	1.0367
87.9900	1.0233
89.0200	1.0300
90.0600	1.0400
91.1033	1.0433
92.1167	1.0133
93.1233	1.0067
94.1467	1.0233
95.1567	1.0100
96.1833	1.0267
97.2000	1.0167
98.2233	1.0233
99.2600	1.0367
100.2733	1.0133
101.3033	1.0300
102.3367	1.0333
103.3667	1.0300
104.3867	1.0200
105.4300	1.0433
106.4833	1.0533
107.4967	1.0133
108.5800	1.0833
109.6233	1.0433
110.6633	1.0400
111.7167	1.0533
112.7733	1.0567
113.8067	1.0333
114.8633	1.0567
115.8933	1.0300
116.9433	1.0500
118.0033	1.0600
119.0600	1.0567
120.1033	1.0433
121.1600	1.0567
122.2200	1.0600
123.2767	1.0567
124.3167	1.0400
125.3667	1.0500
126.4067	1.0400
127.4367	1.0300
128.4967	1.0600
129.5367	1.0400
130.5633	1.0267
131.5967	1.0333
132.6100	1.0133
133.6400	1.0300
134.6867	1.0467
135.7200	1.0333
136.7633	1.0433
137.7967	1.0333
138.8233	1.0267
139.8867	1.0633
140.9300	1.0433
141.9600	1.0300
142.9933	1.0333
144.0267	1.0333
145.1033	1.0767
146.1433	1.0400
147.1800	1.0367
148.2300	1.0500
149.2567	1.0267
150.3200	1.0633
151.3600	1.0400
152.4000	1.0400
153.4200	1.0200
154.4667	1.0467
155.4967	1.0300
156.5367	1.0400
157.5700	1.0333
158.6233	1.0533
159.6667	1.0433
160.7100	1.0433
161.7600	1.0500
162.8000	1.0400
163.8300	1.0300
164.8733	1.0433
165.9033	1.0300
166.9433	1.0400
167.9800	1.0367
169.0233	1.0433
170.1033	1.0800
171.1367	1.0333
172.1600	1.0233
173.1967	1.0367
174.2467	1.0500
175.2867	1.0400
176.3367	1.0500
177.3700	1.0333
178.4033	1.0333
179.4400	1.0367
180.5000	1.0600
181.5400	1.0400
182.5867	1.0467
183.6300	1.0433
184.6833	1.0533
