5.2567	1.9233
6.4400	1.1833
7.5900	1.1500
8.7167	1.1267
9.9500	1.2333
11.0600	1.1100
12.1300	1.0700
13.2567	1.1267
14.3300	1.0733
15.4533	1.1233
16.5567	1.1033
17.6633	1.1067
18.7300	1.0667
19.8233	1.0933
21.0033	1.1800
22.0767	1.0733
23.1200	1.0433
24.1833	1.0633
25.3300	1.1467
26.3867	1.0567
27.5467	1.1600
28.6533	1.1067
29.7100	1.0567
30.8333	1.1233
31.9367	1.1033
32.9567	1.0200
34.0433	1.0867
35.0567	1.0133
36.1333	1.0767
37.1533	1.0200
38.2567	1.1033
39.3100	1.0533
40.3867	1.0767
41.4400	1.0533
42.4733	1.0333
43.5267	1.0533
44.5700	1.0433
45.6233	1.0533
46.6767	1.0533
47.7133	1.0367
48.7567	1.0433
49.7633	1.0067
50.8500	1.0867
51.8633	1.0133
52.9633	1.1000
54.0367	1.0733
55.1233	1.0867
56.2167	1.0933
57.3333	1.1167
58.4833	1.1500
59.5400	1.0567
60.6067	1.0667
61.6567	1.0500
62.6700	1.0133
63.7600	1.0900
64.8633	1.1033
65.8733	1.0100
66.9167	1.0433
67.9900	1.0733
69.1000	1.1100
70.1933	1.0933
71.2333	1.0400
72.3300	1.0967
73.3867	1.0567
74.4100	1.0233
75.4567	1.0467
76.4900	1.0333
77.4800	0.9900
78.4700	0.9900
79.4933	1.0233
80.5200	1.0267
81.5767	1.0567
82.6800	1.1033
83.7667	1.0867
84.8433	1.0767
85.9133	1.0700
86.9667	1.0533
88.0233	1.0567
89.0600	1.0367
90.1167	1.0567
91.1800	1.0633
92.2433	1.0633
93.2833	1.0400
94.3333	1.0500
95.3967	1.0633
96.3833	0.9867
97.4033	1.0200
98.4500	1.0467
99.4633	1.0133
100.5100	1.0467
101.5567	1.0467
102.5767	1.0200
103.5567	0.9800
104.5667	1.0100
105.5667	1.0000
106.6233	1.0567
107.6567	1.0333
108.6967	1.0400
109.7567	1.0600
110.8333	1.0767
111.8500	1.0167
112.9200	1.0700
113.9567	1.0367
115.0033	1.0467
116.1000	1.0967
117.1400	1.0400
118.2100	1.0700
119.2500	1.0400
120.2433	0.9933
121.3067	1.0633
122.3200	1.0133
123.4067	1.0867
124.4233	1.0167
125.4333	1.0100
126.4533	1.0200
127.5367	1.0833
128.5467	1.0100
129.5367	0.9900
130.5533	1.0167
131.5967	1.0433
132.6733	1.0767
133.6667	0.9933
134.7000	1.0333
135.7867	1.0867
136.7933	1.0067
137.7867	0.9933
138.8333	1.0467
139.8567	1.0233
140.8967	1.0400
141.9233	1.0267
142.9300	1.0067
143.9567	1.0267
144.9567	1.0000
145.9800	1.0233
147.0000	1.0200
148.0100	1.0100
149.0133	1.0033
149.9800	0.9667
151.0300	1.0500
152.0200	0.9900
153.0367	1.0167
154.0733	1.0367
155.1500	1.0767
156.1800	1.0300
157.1700	0.9900
158.1100	0.9400
159.1533	1.0433
160.1600	1.0067
161.1533	0.9933
162.1833	1.0300
163.2233	1.0400
164.2100	0.9867
165.2300	1.0200
166.2400	1.0100
167.2033	0.9633
168.2300	1.0267
169.2933	1.0633
170.3500	1.0567
171.4133	1.0633
172.4367	1.0233
173.4100	0.9733
174.4367	1.0267
175.4267	0.9900
176.4633	1.0367
177.5200	1.0567
178.5567	1.0367
179.6433	1.0867
180.6600	1.0167
181.6867	1.0267
182.7267	1.0400
183.7600	1.0333
184.7700	1.0100
185.7833	1.0133
186.8067	1.0233
187.8867	1.0800
188.9467	1.0600
189.9500	1.0033
191.0200	1.0700
192.0500	1.0300
193.0533	1.0033
194.0433	0.9900
195.0567	1.0133
196.0867	1.0300
197.0900	1.0033
198.0733	0.9833
199.0467	0.9733
200.0600	1.0133
201.0567	0.9967
202.0500	0.9933
203.0567	1.0067
204.0233	0.9667
205.0533	1.0300
206.0100	0.9567
207.0233	1.0133
208.0133	0.9900
208.9900	0.9767
210.0633	1.0733
211.0633	1.0000
212.0667	1.0033
213.0767	1.0100
214.0900	1.0133
215.1467	1.0567
216.1833	1.0367
217.2900	1.1067
218.3667	1.0767
219.4267	1.0600
220.4533	1.0267
221.4900	1.0367
222.5233	1.0333
223.5300	1.0067
224.6267	1.0967
225.7033	1.0767
226.8133	1.1100
227.9067	1.0933
228.9133	1.0067
229.9633	1.0500
231.0700	1.1067
232.1733	1.1033
233.1967	1.0233
234.2667	1.0700
235.3367	1.0700
236.4600	1.1233
237.5000	1.0400
238.5600	1.0600
239.6600	1.1000
240.7800	1.1200
241.9267	1.1467
242.9333	1.0067
243.9700	1.0367
245.0233	1.0533
246.0700	1.0467
247.2233	1.1533
248.2633	1.0400
249.3500	1.0867
250.4333	1.0833
251.5200	1.0867
252.5467	1.0267
253.5833	1.0367
254.6400	1.0567
255.7033	1.0633
256.7567	1.0533
257.8600	1.1033
258.9433	1.0833
259.9800	1.0367
260.9833	1.0033
262.0033	1.0200
263.0533	1.0500
264.0400	0.9867
265.0667	1.0267
266.0967	1.0300
267.1367	1.0400
268.2167	1.0800
269.2767	1.0600
270.4100	1.1333
271.4200	1.0100
272.5033	1.0833
273.5633	1.0600
274.6233	1.0600
275.6833	1.0600
276.7433	1.0600
277.7833	1.0400
278.8033	1.0200
279.8900	1.0867
280.9300	1.0400
281.9633	1.0333
283.0033	1.0400
284.0467	1.0433
285.0900	1.0433
286.1700	1.0800
287.2533	1.0833
288.3300	1.0767
289.3933	1.0633
290.4967	1.1033
291.5733	1.0767
292.6867	1.1133
293.8000	1.1133
294.8100	1.0100
295.8633	1.0533
296.8800	1.0167
297.9433	1.0633
298.9700	1.0267
300.0500	1.0800
301.0700	1.0200
302.1400	1.0700
303.2267	1.0867
304.2433	1.0167
305.2967	1.0533
306.3433	1.0467
307.4567	1.1133
308.5333	1.0767
309.5633	1.0300
310.5967	1.0333
311.6167	1.0200
312.6033	0.9867
313.6367	1.0333
314.6867	1.0500
315.7233	1.0367
316.7400	1.0167
317.7300	0.9900
318.6900	0.9600
319.6833	0.9933
320.6500	0.9667
321.6300	0.9800
322.6300	1.0000
323.6333	1.0033
324.6300	0.9967
325.5667	0.9367
326.5400	0.9733
327.5233	0.9833
328.5233	1.0000
329.5033	0.9800
330.5367	1.0333
331.5700	1.0333
332.6300	1.0600
333.6667	1.0367
334.7100	1.0433
335.7667	1.0567
336.8567	1.0900
337.8300	0.9733
338.8733	1.0433
339.9467	1.0733
340.9933	1.0467
342.1033	1.1100
343.1900	1.0867
344.2333	1.0433
345.2900	1.0567
346.4000	1.1100
347.4067	1.0067
348.4500	1.0433
349.5067	1.0567
350.5500	1.0433
351.6000	1.0500
352.6433	1.0433
353.6867	1.0433
354.6833	0.9967
355.7533	1.0700
356.8033	1.0500
357.8300	1.0267
358.8833	1.0533
359.9367	1.0533
361.0100	1.0733
362.1000	1.0900
363.1800	1.0800
364.2233	1.0433
365.2833	1.0600
366.3033	1.0200
367.3633	1.0600
368.4133	1.0500
369.4167	1.0033
370.4267	1.0100
371.4667	1.0400
372.4967	1.0300
373.5067	1.0100
374.5300	1.0233
375.5333	1.0033
376.5367	1.0033
377.5700	1.0333
378.5933	1.0233
379.6233	1.0300
380.6567	1.0333
381.7467	1.0900
382.8200	1.0733
383.8733	1.0533
384.9733	1.1000
386.0633	1.0900
387.1133	1.0500
388.1633	1.0500
389.1800	1.0167
390.1667	0.9867
391.1933	1.0267
392.2500	1.0567
393.2600	1.0100
394.2567	0.9967
395.3000	1.0433
396.3033	1.0033
397.3300	1.0267
398.3000	0.9700
399.3267	1.0267
400.3367	1.0100
401.3133	0.9767
402.3700	1.0567
403.3433	0.9733
404.4133	1.0700
405.4667	1.0533
406.5700	1.1033
407.6300	1.0600
408.6800	1.0500
409.7333	1.0533
410.7933	1.0600
411.8567	1.0633
412.9567	1.1000
413.9700	1.0133
414.9833	1.0133
416.0600	1.0767
417.1167	1.0567
418.2033	1.0867
419.2800	1.0767
420.3400	1.0600
421.3800	1.0400
422.4633	1.0833
423.5600	1.0967
424.6200	1.0600
425.6633	1.0433
426.7100	1.0467
427.7667	1.0567
428.8500	1.0833
429.9100	1.0600
431.0000	1.0900
432.0800	1.0800
433.2200	1.1400
434.2867	1.0667
435.3100	1.0233
436.3700	1.0600
437.4833	1.1133
438.5500	1.0667
439.6000	1.0500
440.6533	1.0533
441.7033	1.0500
442.8000	1.0967
443.8800	1.0800
444.9367	1.0567
445.9800	1.0433
447.0233	1.0433
448.0100	0.9867
449.0567	1.0467
450.1167	1.0600
451.1133	0.9967
452.1633	1.0500
453.3000	1.1367
454.3400	1.0400
455.3833	1.0433
456.4867	1.1033
457.5633	1.0767
458.6500	1.0867
459.7233	1.0733
460.7233	1.0000
461.7600	1.0367
462.7767	1.0167
463.7467	0.9700
464.6733	0.9267
465.6367	0.9633
466.6433	1.0067
467.6733	1.0300
468.7233	1.0500
469.7100	0.9867
470.7100	1.0000
471.7567	1.0467
