8.5667	1.9300
9.8067	1.2400
10.9367	1.1300
12.1133	1.1767
13.2767	1.1633
14.4000	1.1233
15.5567	1.1567
16.7033	1.1467
17.8800	1.1767
18.9767	1.0967
20.1467	1.1700
21.2767	1.1300
22.3667	1.0900
23.5167	1.1500
24.6700	1.1533
25.7900	1.1200
26.9400	1.1500
28.0133	1.0733
29.1033	1.0900
30.1700	1.0667
31.2967	1.1267
32.4567	1.1600
33.4933	1.0367
34.5933	1.1000
35.6833	1.0900
36.8100	1.1267
37.9267	1.1167
39.0300	1.1033
40.1100	1.0800
41.1833	1.0733
42.2733	1.0900
43.3133	1.0400
44.3900	1.0767
45.5033	1.1133
46.5933	1.0900
47.6233	1.0300
48.6767	1.0533
49.7367	1.0600
50.8033	1.0667
51.8667	1.0633
52.9367	1.0700
54.0333	1.0967
55.1467	1.1133
56.2267	1.0800
57.3300	1.1033
58.3900	1.0600
59.4300	1.0400
60.5033	1.0733
61.5767	1.0733
62.6633	1.0867
63.7100	1.0467
64.7533	1.0433
65.8167	1.0633
66.8000	0.9833
67.8667	1.0667
68.9033	1.0367
70.0133	1.1100
71.0833	1.0700
72.1333	1.0500
73.1600	1.0267
74.2300	1.0700
75.2933	1.0633
76.3367	1.0433
77.4100	1.0733
78.4700	1.0600
79.5033	1.0333
80.5433	1.0400
81.5900	1.0467
82.6633	1.0733
83.7533	1.0900
84.8400	1.0867
85.8800	1.0400
86.9767	1.0967
88.0433	1.0667
89.0833	1.0400
90.1500	1.0667
91.1867	1.0367
92.2500	1.0633
93.3200	1.0700
94.3167	0.9967
95.3267	1.0100
96.3600	1.0333
97.3967	1.0367
98.4467	1.0500
99.4733	1.0267
100.5067	1.0333
101.5433	1.0367
102.5833	1.0400
103.5867	1.0033
104.6300	1.0433
105.6367	1.0067
106.6567	1.0200
107.6667	1.0100
108.6467	0.9800
109.6400	0.9933
110.6200	0.9800
111.5833	0.9633
112.5833	1.0000
113.5567	0.9733
114.5667	1.0100
115.6100	1.0433
116.6500	1.0400
117.6733	1.0233
118.6933	1.0200
119.7100	1.0167
120.7167	1.0067
121.7367	1.0200
122.7467	1.0100
123.7333	0.9867
124.7400	1.0067
125.7500	1.0100
126.7567	1.0067
127.7567	1.0000
128.7433	0.9867
129.7600	1.0167
130.7833	1.0233
131.8200	1.0367
132.8600	1.0400
133.9300	1.0700
134.8967	0.9667
135.9300	1.0333
136.9767	1.0467
138.0500	1.0733
139.0833	1.0333
140.1267	1.0433
141.2033	1.0767
142.2467	1.0433
143.2467	1.0000
144.2433	0.9967
145.2233	0.9800
146.2367	1.0133
147.2633	1.0267
148.2500	0.9867
149.2033	0.9533
150.2233	1.0200
151.2433	1.0200
152.2167	0.9733
153.2200	1.0033
154.1833	0.9633
155.2067	1.0233
156.2733	1.0667
157.3300	1.0567
158.3200	0.9900
159.3500	1.0300
160.3867	1.0367
161.4333	1.0467
162.4333	1.0000
163.5000	1.0667
164.5167	1.0167
165.5667	1.0500
166.5500	0.9833
167.5533	1.0033
168.5100	0.9567
169.4900	0.9800
170.5033	1.0133
171.5733	1.0700
172.6233	1.0500
173.6700	1.0467
174.7033	1.0333
175.7133	1.0100
176.7500	1.0367
177.8133	1.0633
178.8400	1.0267
179.8600	1.0200
180.9133	1.0533
181.9100	0.9967
182.9300	1.0200
183.8767	0.9467
184.8900	1.0133
185.9300	1.0400
186.9367	1.0067
187.9333	0.9967
188.9800	1.0467
190.0167	1.0367
191.0267	1.0100
192.0933	1.0667
193.1433	1.0500
194.1300	0.9867
195.1000	0.9700
196.1200	1.0200
197.0800	0.9600
198.1100	1.0300
199.1167	1.0067
200.1433	1.0267
201.2000	1.0567
202.2267	1.0267
203.2900	1.0633
204.3267	1.0367
205.3800	1.0533
206.4033	1.0233
207.3967	0.9933
208.4033	1.0067
209.3967	0.9933
210.4267	1.0300
211.4333	1.0067
212.4467	1.0133
213.4700	1.0233
214.4233	0.9533
215.4367	1.0133
216.4467	1.0100
217.4433	0.9967
218.4633	1.0200
219.4900	1.0267
220.5000	1.0100
221.4267	0.9267
222.3633	0.9367
223.3100	0.9467
224.2967	0.9867
225.3167	1.0200
226.3667	1.0500
227.3333	0.9667
228.3033	0.9700
229.3067	1.0033
230.3500	1.0433
231.4100	1.0600
232.4533	1.0433
233.5067	1.0533
234.5833	1.0767
235.6067	1.0233
236.6867	1.0800
237.7633	1.0767
238.8100	1.0467
239.8500	1.0400
240.8700	1.0200
241.8833	1.0133
242.8700	0.9867
243.8833	1.0133
244.8900	1.0067
245.8767	0.9867
246.8533	0.9767
247.8633	1.0100
248.8433	0.9800
249.8500	1.0067
250.8400	0.9900
251.8567	1.0167
252.8900	1.0333
253.9000	1.0100
254.8933	0.9933
255.9333	1.0400
256.9433	1.0100
257.9600	1.0167
258.9700	1.0100
259.9533	0.9833
260.9533	1.0000
261.9767	1.0233
263.0033	1.0267
264.0167	1.0133
265.0400	1.0233
266.1033	1.0633
267.1300	1.0267
268.1367	1.0067
269.1300	0.9933
270.1333	1.0033
271.1567	1.0233
272.1667	1.0100
273.1867	1.0200
274.2167	1.0300
275.2267	1.0100
276.2633	1.0367
277.2967	1.0333
278.3233	1.0267
279.3800	1.0567
280.3933	1.0133
281.3833	0.9900
282.4133	1.0300
283.3833	0.9700
284.3767	0.9933
285.3767	1.0000
286.4433	1.0667
287.4967	1.0533
288.5367	1.0400
289.5433	1.0067
290.5467	1.0033
291.5100	0.9633
292.5133	1.0033
293.5200	1.0067
294.5200	1.0000
295.5400	1.0200
296.5800	1.0400
297.5400	0.9600
298.5433	1.0033
299.5267	0.9833
300.5333	1.0067
301.5667	1.0333
302.5567	0.9900
303.5800	1.0233
304.5600	0.9800
305.5700	1.0100
306.5833	1.0133
307.6000	1.0167
308.6100	1.0100
309.6300	1.0200
310.6400	1.0100
311.6267	0.9867
312.6200	0.9933
313.6033	0.9833
314.6067	1.0033
315.6100	1.0033
316.6033	0.9933
317.6767	1.0733
318.7200	1.0433
319.7200	1.0000
320.7167	0.9967
321.7167	1.0000
322.6867	0.9700
323.6600	0.9733
324.6633	1.0033
325.6800	1.0167
326.6667	0.9867
327.6467	0.9800
328.6433	0.9967
329.6233	0.9800
330.5833	0.9600
331.5633	0.9800
332.5567	0.9933
333.5367	0.9800
334.5833	1.0467
335.5733	0.9900
336.5733	1.0000
337.5767	1.0033
338.5767	1.0000
339.5533	0.9767
340.5433	0.9900
341.5233	0.9800
342.5033	0.9800
343.5233	1.0200
344.5133	0.9900
345.5267	1.0133
346.5800	1.0533
347.6167	1.0367
348.6800	1.0633
349.7100	1.0300
350.7467	1.0367
351.7600	1.0133
352.7667	1.0067
353.7667	1.0000
354.7933	1.0267
355.8233	1.0300
356.8400	1.0167
357.8900	1.0500
358.9000	1.0100
359.9633	1.0633
361.0133	1.0500
362.0500	1.0367
363.0833	1.0333
364.1500	1.0667
365.1700	1.0200
366.1967	1.0267
367.2500	1.0533
368.3133	1.0633
369.3500	1.0367
370.4000	1.0500
371.4467	1.0467
372.4467	1.0000
373.4733	1.0267
374.5033	1.0300
375.4967	0.9933
376.4900	0.9933
377.5033	1.0133
378.5200	1.0167
379.5300	1.0100
380.5233	0.9933
381.5133	0.9900
382.4900	0.9767
383.4467	0.9567
384.3933	0.9467
385.3500	0.9567
386.3233	0.9733
